code,category,name,uri1,uri2,uri3,uri4,uri5,eiri1,eiri2,eiri3,eiri4,eiri5,kei1,kei2,kei3,kei4,kei5,uri2_1,uri2_2,uri2_3,uri2_4,uri2_5,eiri2_1,eiri2_2,eiri2_3,eiri2_4,eiri2_5,kei2_1,kei2_2,kei2_3,kei2_4,kei2_5,dividend
7356,インターネットサイト運営,Ｒｅｔｔｙ,"2,268","2,215","1,938","1,715","1,556",100,－283,－283,－751,－524,99,－274,－356,－755,－535,-,"1,289",989,842,816,-,119,－43,－324,－322,-,118,－114,－325,－326,
7357,広告,ジオコード,"2,415","2,968","3,040","3,453","1,519",47,153,192,194,97,55,155,174,196,119,-,"1,442","1,638",735,740,-,55,75,25,－24,-,52,75,33,－12,15.0
7359,コンテンツ制作・配信,東京通信グループ,"1,236","1,640","2,449","4,731","5,071",305,270,383,465,－54,238,268,369,424,－45,-,"1,104","2,351","2,468","2,990",-,245,314,29,－30,-,245,279,54,－56,
7360,企業向け専門サービス,オンデック,341,647,811,778,"1,339",33,121,149,43,213,33,122,137,36,213,-,226,152,625,268,-,－35,－146,102,－179,-,－35,－152,102,－179,
7361,人材紹介・人材派遣,ヒューマンクリエイションホールディングス,"4,154","4,565","5,035","5,803","6,486",335,303,478,545,697,333,303,464,546,701,-,-,"2,503","2,752","3,183",-,-,278,230,332,-,-,265,230,335,51.0
7362,生活関連サービス,Ｔ．Ｓ．Ｉ,"2,172","2,385","2,930","3,400","4,101",68,111,89,172,193,60,107,134,187,246,-,"1,380","1,582","2,177","2,080",-,44,55,144,32,-,73,45,156,82,
7363,インターネットサイト運営,ベビーカレンダー,488,600,893,"1,042","1,084",－17,32,95,129,38,－17,32,96,115,36,-,437,484,506,575,-,62,51,－3,14,-,62,39,－3,14,
7367,企業向け専門サービス,セルム,"5,561","5,298","4,603","6,471","7,265",657,602,329,729,936,646,588,344,697,919,"2,523","1,664","2,912","3,264","3,430",272,－80,452,492,502,264,－85,434,480,489,8.0
7368,広告,表示灯,"12,116","13,065","13,237","9,676","9,960",931,"1,058","1,343",724,549,"1,129","1,204","1,460",754,621,-,"6,628","4,702","4,656","4,810",-,684,348,183,265,-,709,347,230,295,30.0
7369,不動産・住宅,メイホーホールディングス,"4,691","5,234","5,274","6,113","7,371",232,286,384,343,462,262,323,403,397,496,-,-,"2,284","2,986","3,386",-,-,142,169,166,-,-,148,182,169,
7370,広告,Ｅｎｊｉｎ,"1,251","1,528","2,163","3,065",-,154,302,607,"1,202",-,156,309,604,"1,236",-,-,-,"1,035","1,390","1,618",-,-,301,515,567,-,-,297,546,574,13.0
7371,広告,Ｚｅｎｋｅｎ,"6,410","5,827","6,216","7,705","7,058",767,754,"1,273","2,341",856,639,754,"1,320","2,349",884,-,-,"2,836","3,881","3,632",-,-,423,"1,295",453,-,-,439,"1,304",457,20.0
7372,生活関連サービス,デコルテ・ホールディングス,"4,704","3,670","4,592","5,322","5,854",886,416,871,"1,377",891,750,317,735,"1,264",763,-,"2,353","2,370","2,586","2,965",-,458,586,912,554,-,408,506,856,491,
7373,企業向け専門サービス,アイドマ・ホールディングス,"1,294","1,829","3,716","6,193","9,058",119,210,829,"1,639","2,208",119,216,817,"1,607","2,224",-,-,"1,606","2,698","4,236",-,-,469,952,"1,387",-,-,472,970,"1,388",
7375,企業向け専門サービス,リファインバースグループ,-,-,-,"3,732","4,472",-,-,-,263,211,-,-,-,212,176,-,-,-,"1,670","2,318",-,-,-,65,63,-,-,-,30,44,
7376,人材紹介・人材派遣,ＢＣＣ,"1,004","1,031","1,123","1,142","1,279",43,38,130,48,67,42,45,113,50,65,-,-,574,553,628,-,-,96,25,39,-,-,94,28,38,
7377,不動産・住宅,ＤＮホールディングス,-,-,-,"32,112","32,580",-,-,-,"2,159","2,191",-,-,-,"2,202","2,353",-,-,-,"14,272","14,841",-,-,-,493,623,-,-,-,496,617,60.0
7378,インターネットサイト運営,アシロ,"1,156","1,479","1,553","2,202","3,198",130,333,361,484,53,121,323,354,477,43,-,756,736,"1,021","1,486",-,148,195,303,120,-,143,191,300,116,13.61
7379,企業向け専門サービス,サーキュレーション,"3,003","3,995","5,506","7,104","8,146",6,－135,484,530,569,26,－139,454,528,569,-,-,"2,497","3,374","3,980",-,-,224,341,280,-,-,222,340,280,
7386,企業向け専門サービス,ジャパンワランティサポート,742,"1,057","1,251","1,446","1,664",-,434,485,555,618,469,449,493,550,668,-,-,-,699,805,-,-,-,270,297,-,-,-,272,310,15.0
7399,日用品・生活用品,ナンシン,"9,458","9,066","8,751","9,203","9,808",707,443,673,134,208,852,568,771,182,329,"4,227","3,842","4,289","4,608","4,132",154,198,102,－40,81,235,276,137,－21,114,10.0
7409,輸送用機械,ＡｅｒｏＥｄｇｅ,"2,595","2,112",848,"1,964","2,920",-,-,－845,－124,479,－527,－412,－757,10,598,-,-,-,-,"1,393",-,-,-,-,188,-,-,-,-,290,
7412,飲食店,アトム,"51,934","49,689","32,185","31,098","35,239","1,599","1,102","－1,271","－1,367","－1,020","1,630","1,183","－1,254","－1,347","－1,134","25,819","14,927","14,066","16,950","18,449",425,"－1,321","－1,279",－543,－172,459,"－1,246","－1,259",－551,－112,2.0
7413,食品卸,創健社,"4,543","4,516","4,699","4,632","4,846",23,16,48,26,26,26,20,50,28,29,"2,139","2,276","2,195","2,322","2,344",－16,17,－9,－2,－6,－15,18,－7,0,－6,10.0
7422,生活関連用品卸,東邦レマック,"10,871","9,251","6,728","6,338","6,376",－252,－205,－262,－233,－251,－144,46,－143,－111,－19,"4,742","3,253","3,124","2,915","2,729",－107,－161,－50,－155,－88,37,－95,17,－106,－60,53.0
7425,建材・電気機械・金属卸,初穂商事,"19,008","19,449","29,056","29,909","31,792",318,265,510,763,"1,287",406,477,628,938,"1,431","9,250","14,448","14,334","15,175","16,435",86,271,309,630,734,120,333,410,716,803,100.0
7426,建材・電気機械・金属卸,山大,"4,541","4,949","4,166","4,794","5,055",－4,－140,－88,283,157,38,－90,－47,305,181,"2,137","1,803","2,176","2,357","2,398",－91,－90,98,100,－39,－72,－74,107,108,－30,30.0
7434,建材・電気機械・金属卸,オータケ,"26,459","25,313","23,915","26,615","29,284",481,223,141,600,884,610,344,276,786,"1,105","13,739","12,983","11,615","12,879","14,102",340,192,50,323,465,408,255,118,415,574,5.0
7435,建材・電気機械・金属卸,ナ・デックス,"32,912","31,379","30,735","34,611","36,194","1,562",933,627,"1,176","1,933","1,611",978,877,"1,406","2,014","15,177","15,559","17,340","18,064","16,130",560,339,661,"1,012",353,566,462,777,"1,102",478,11.0
7443,食品卸,横浜魚類,"36,437","33,929","31,843","19,928","21,002",11,18,11,－48,25,11,64,86,16,79,"16,530","14,871","9,124","9,880","9,601",1,31,－29,－16,63,26,81,10,19,93,3.0
7444,生活関連用品卸,ハリマ共和物産,"48,230","51,829","54,477","57,781","60,156","1,609","1,591","1,558","1,656","1,777","1,737","1,757","1,726","1,823","2,013","26,780","27,819","29,244","30,776","31,645","1,007",906,838,939,924,"1,097","1,040",927,"1,115","1,078",41.0
7446,繊維・化学・製紙卸,東北化学薬品,"31,013","31,040","36,221","37,333","35,094",283,361,713,944,750,329,410,758,"1,003",808,"15,464","15,320","18,289","19,194","18,445",155,143,449,551,532,174,165,466,572,552,90.0
7450,専門店・ドラッグストア,サンデー,"48,876","49,301","52,100","49,736","49,094",174,378,"1,822","1,105",883,230,405,"1,865","1,157",942,"25,513","27,467","26,310","25,306","24,956",368,"1,378",884,731,561,385,"1,401",909,751,608,15.0
7460,繊維・化学・製紙卸,ヤギ,"119,388","118,948","114,240","77,524","86,422","3,008","2,348","2,040","1,126","1,943","2,979","2,294","2,317","1,357","1,952","60,056","52,591","37,745","40,493","41,024","1,078",744,366,325,925,"1,249","1,026",775,616,974,48.0
7461,専門店・ドラッグストア,キムラ,"32,591","32,710","34,052","34,342","35,143","1,479","1,590","2,123","2,097","2,194","1,541","1,647","2,182","2,242","2,356","17,382","17,792","18,094","18,217","17,885","1,141","1,414","1,454","1,315","1,270","1,176","1,470","1,528","1,392","1,335",14.0
7462,電力・ガス,ＣＡＰＩＴＡ,"3,333","3,278","2,879","3,344","3,344",39,52,76,83,82,48,52,80,82,80,"1,673","1,372","1,564","1,737","1,545",36,57,24,58,19,37,58,24,56,16,2.0
7464,リース・レンタル,セフテック,"9,842","10,146","10,106","10,347","9,967",908,973,"1,021","1,220",874,894,954,"1,006","1,212",874,"4,851","4,828","5,235","5,023","4,947",321,401,570,445,164,311,390,563,442,172,340.0
7472,建材・電気機械・金属卸,鳥羽洋行,"29,066","26,197","25,040","29,730","29,482","1,895","1,328","1,272","1,971","1,694","2,004","1,435","1,384","2,061","1,800","12,169","12,194","14,415","15,072","13,807",614,595,898,917,731,677,673,944,982,780,120.0
7477,建材・電気機械・金属卸,ムラキ,"7,373","7,120","7,315","7,213","7,334",79,74,90,135,193,96,91,110,156,217,"3,536","3,474","3,584","3,575","3,662",43,56,94,132,127,50,64,102,142,138,10.0
7486,建材・電気機械・金属卸,サンリン,"28,333","27,912","26,618","30,164","32,844",903,955,"1,104",636,511,"1,077","1,157","1,386",909,816,"12,396","10,959","11,407","12,994","12,692",397,379,2,－169,－117,496,467,129,－38,42,22.0
7490,建材・電気機械・金属卸,日新商事,"64,975","61,995","53,692","36,466","38,897",311,306,701,427,640,466,459,870,674,952,"31,106","24,888","17,376","19,445","19,625",104,474,161,478,296,173,555,268,639,479,9.0
7500,建材・電気機械・金属卸,西川計測,"33,128","31,666","30,472","29,462","31,923","2,346","2,078","1,915","2,036","2,241","2,423","2,142","2,001","2,109","2,357","13,266","14,860","13,543","13,371","13,981",762,"1,127","1,083",920,884,806,"1,156","1,140",955,932,140.0
7501,生活関連用品卸,ティムコ,"2,996","2,924","2,666","2,951","3,290",43,－4,－134,－26,113,50,1,－127,－14,119,"1,522","1,074","1,503","1,689","1,814",38,－106,－25,68,125,41,－104,－17,75,124,12.0
7502,生活関連サービス,プラザホールディングス,"23,731","23,054","20,674","21,719","19,127",237,268,305,115,91,229,284,390,247,119,"10,891","8,759","10,120","8,619","8,133",－522,－196,－251,－470,－368,－522,－161,－162,－476,－283,10.0
7505,建材・電気機械・金属卸,扶桑電通,"38,880","40,358","43,386","36,472","41,137",776,943,"1,521",388,"1,260",884,"1,089","1,657",544,"1,428","20,104","24,267","26,788","21,169","23,440",633,"1,256","1,916",788,"1,338",671,"1,305","1,972",848,"1,413",35.0
7509,専門店・ドラッグストア,アイエーグループ,"38,324","38,160","32,624","35,831","35,507","1,330","1,159",－652,"1,339","1,362","1,461","1,297",－561,"1,450","1,500","18,599","14,582","17,005","16,340","16,343",623,"－1,019",402,341,132,695,－974,455,397,190,60.0
7515,総合小売・食料品小売,マルヨシセンター,"40,115","39,216","40,985","39,171","38,535",224,224,981,721,272,168,178,939,687,264,"19,810","21,185","19,683","19,396","19,816",－54,597,319,12,169,－78,576,301,0,160,30.0
7521,製造用機械・電気機械,ムサシ,"37,135","37,589","30,261","36,213","37,072",306,"1,025",－97,"1,746","2,619",387,"1,228",24,"1,848","2,705","19,851","14,180","16,871","18,389","16,779","1,127",－185,558,"1,555",730,"1,153",－129,566,"1,592",751,15.0
7523,専門店・ドラッグストア,アールビバン,"8,168","8,770","7,886","10,253","10,724","1,554","1,899","1,412","2,159","2,248","1,524","1,703","1,593","2,414","2,102","4,440","3,390","5,206","5,460","5,776","1,037",605,"1,203","1,140","1,453",813,640,"1,261","1,190","1,774",15.0
7531,建材・電気機械・金属卸,清和中央ホールディングス,"52,179","52,910","42,005","45,395","57,550","1,221",805,163,"1,455",806,"1,336",899,282,"1,575",927,"25,358","22,171","19,301","26,679","32,334",587,－49,432,555,177,646,－6,496,628,260,15.0
7538,食品卸,大水,"128,657","125,056","114,239","88,788","98,458",240,272,－81,－190,432,383,394,46,－119,598,"60,352","54,059","40,117","46,613","47,232",－25,－467,－296,188,262,37,－393,－203,217,296,5.0
7539,不動産・住宅,アイナボホールディングス,"69,584","65,338","66,121","79,143","86,085","2,164","1,796","1,903","1,899","1,770","2,400","2,056","2,121","2,167","2,068","35,597","35,646","34,167","40,159","44,057","1,547","1,552","1,570","1,543","1,363","1,684","1,670","1,657","1,690","1,514",23.0
7544,総合小売・食料品小売,スリーエフ,"11,983","12,973","12,530","12,272","13,213",－283,359,163,245,152,－232,418,215,251,157,"6,555","6,430","6,297","6,646","7,035",352,117,264,115,470,378,142,268,117,473,5.0
7551,建材・電気機械・金属卸,ウェッズ,"32,533","30,108","30,867","34,772","36,497","1,699","1,311","1,549","1,520","2,529","1,866","1,417","1,603","1,523","2,809","13,660","12,502","13,998","15,646","14,612",451,188,373,670,396,525,228,376,811,587,10.0
7555,生活関連用品卸,大田花き,"25,468","24,906","23,919","3,926","4,285",20,8,－35,212,304,48,71,18,248,419,"12,389","11,125","1,948","2,166","2,087",5,－98,84,164,94,32,－76,105,188,135,3.0
7559,食品製造,ジーエフシー,"25,337","26,253","15,411","16,704","21,297",651,367,－637,－157,657,703,423,－554,－59,686,"12,020","5,202","5,794","8,394","9,134",－176,－819,－630,－208,－6,－144,－767,－584,－190,－4,23.0
7562,飲食店,安楽亭,"16,342","15,344","26,538","23,479","28,566",185,190,"－1,339","－2,414",－102,126,190,－758,871,248,"8,037","12,108","10,261","13,903","14,803",266,"－1,252","－1,817",－501,566,268,"－1,133",20,－32,521,
7564,衣料品・服飾品小売,ワークマン,"66,969","92,307","105,815","116,264","128,289","13,526","19,170","23,955","26,802","24,106","14,755","20,666","25,409","27,395","24,664","41,886","48,713","55,295","60,208","65,580","8,642","11,073","12,604","12,159","11,991","9,357","11,782","12,891","12,435","12,260",68.0
7565,建設・土木,万世電機,"23,626","22,484","20,074","18,655","23,121",798,743,623,549,"1,101",803,747,636,588,"1,139","11,480","9,508","9,151","10,284","12,344",397,248,261,443,686,399,261,278,490,726,35.0
7567,建材・電気機械・金属卸,栄電子,"5,929","5,452","5,623","9,007","10,839",124,84,122,687,881,134,85,137,699,900,"2,781","2,873","3,794","5,736","4,616",35,45,162,491,224,34,54,171,502,240,12.0
7571,衣料品・服飾品小売,ヤマノホールディングス,"14,105","14,064","12,701","13,175","13,904",245,51,331,281,297,265,67,325,265,286,"6,941","5,778","6,435","6,795","6,811",109,5,54,144,－8,107,－3,44,140,4,1.5
7578,生活関連サービス,ニチリョク,"3,262","3,169","2,624","2,979","3,223",174,171,109,291,221,104,102,－140,184,137,"1,605","1,213","1,408","1,485","1,506",99,－68,74,－8,172,67,－106,12,－56,138,2.0
7585,飲食店,かんなん丸,"3,573","2,316",733,665,"1,335",－139,－326,"－1,034",－587,－343,－117,－295,－639,－65,－334,"1,866","1,575",625,270,599,－56,－87,－522,－314,－202,－47,－77,－471,69,－199,6.0
7602,自動車小売,カーチスホールディングス,"20,525","15,974","16,031","18,383","19,058",－159,56,236,201,－499,－137,69,243,213,－466,"8,835","6,798","8,058","9,482","8,808",122,－29,－35,－93,20,125,－26,－30,－42,91,2.0
7603,衣料品・服飾品小売,マックハウス,"28,009","25,610","19,717","18,155","18,443","－1,238","－1,357","－1,127","－1,078",－726,"－1,147","－1,338","－1,100",－887,－617,"13,364","9,255","8,788","8,982","8,140",－535,－744,－494,－335,－392,－501,－719,－451,－277,－361,10.0
7604,飲食店,梅の花,"19,499","30,462","21,603","22,591","27,456",425,"－1,238","－2,252","－1,630",89,369,"－1,361","－2,396","－1,792",14,"16,048","9,827","9,668","12,650","14,071",－482,"－1,594","－1,333",－400,43,－547,"－1,683","－1,462",－450,－1,5.0
7610,専門店・ドラッグストア,テイツー,"23,004","21,449","24,953","26,848","31,255",202,260,929,"1,303","1,557",201,270,934,"1,316","1,603","9,872","12,432","12,583","13,541","16,941",117,789,623,861,942,112,815,649,896,"1,034",3.0
7614,総合小売・食料品小売,オーエムツーネットワーク,"30,413","29,961","29,579","29,724","31,541","1,324","1,066","1,368","1,136","1,500","1,394","1,239","1,650","1,307","1,506","14,539","14,364","13,989","15,298","15,700",421,614,434,587,898,504,779,520,616,905,24.0
7621,飲食店,うかい,"13,912","13,288","8,575","9,815","12,652",228,－261,"－1,199","－1,083",763,196,－283,"－1,157",－477,852,"6,977","3,293","4,024","5,916","6,524",29,－918,"－1,079",114,435,11,－894,－620,203,419,15.0
7623,自動車小売,サンオータス,"30,413","27,333","14,729","16,139","16,174",73,66,211,289,287,13,－32,196,272,285,"14,713","6,942","8,026","8,167","8,263",－6,84,164,177,144,－53,76,148,175,147,17.0
7624,建材・電気機械・金属卸,ＮａＩＴＯ,"50,014","46,467","39,145","43,622","44,457",928,836,190,628,886,"1,175","1,032",442,668,932,"23,759","18,497","22,024","22,115","22,245",549,－4,373,332,308,653,119,397,359,335,4.0
7625,飲食店,グローバルダイニング,"9,961","9,610","5,667","9,573","9,558",12,40,"－1,175",727,224,54,96,"－1,102","1,066",297,"4,683","2,451","4,714","4,593","5,387",－5,－854,459,21,265,26,－833,553,69,263,20.0
7634,バイオ・医薬品関連,星医療酸器,"10,826","10,878","11,809","12,771","13,779","1,299","1,037","1,440","1,595","1,777","1,319","1,075","1,462","1,620","1,817","5,313","5,397","5,949","6,490","6,963",662,595,612,805,878,676,594,625,827,907,5.0
7635,建材・電気機械・金属卸,杉田エース,"57,855","58,709","56,072","55,975","71,400",547,547,477,278,928,648,660,593,384,"1,091","26,019","25,539","24,859","32,003","34,017",－253,－115,－250,2,142,－202,－55,－198,90,190,40.0
7636,専門店・ドラッグストア,ハンズマン,"31,209","31,163","34,068","30,860","30,865","2,073","2,180","2,569","2,010","1,547","2,299","2,406","2,846","2,225","1,765","15,720","15,698","18,104","15,565","15,529","1,019",998,"1,620","1,071",883,"1,131","1,113","1,779","1,182","1,003",30.0
